athlete_id,medal_date,medal_code,event_id,country_id,name,birth_date,gender,height,weight,education,country,disciplines,Gold Medal,Silver Medal,Bronze Medal,Total
1551387,2024-07-28,3.0,10m Air Pistol Men,ITA,Paolo MONNA,1998-04-19,Male,0.0,0.0,"",Italy,Shooting,12,13,15,40
1551388,2024-07-28,2.0,10m Air Pistol Men,ITA,Federico Nilo MALDINI,2001-03-28,Male,0.0,0.0,"",Italy,Shooting,12,13,15,40
1551443,2024-08-10,1.0,Men's +102kg,GEO,Lasha TALAKHADZE,1993-10-02,Male,0.0,0.0,"",Georgia,Weightlifting,3,3,1,7
1552305,2024-08-09,2.0,"Women's 10,000m",ITA,Nadia BATTOCLETTI,2000-04-12,Female,170.0,0.0,"Architecture, Building and Construction Engineering at the University of Trento (ITA)",Italy,Athletics,12,13,15,40
1552370,2024-08-01,2.0,Men -100 kg,GEO,Ilia SULAMANIDZE,2001-06-18,Male,0.0,0.0,University education,Georgia,Judo,3,3,1,7
1552375,2024-08-09,3.0,Men's Triple Jump,ITA,Andy DIAZ HERNANDEZ,1995-12-25,Male,192.0,0.0,Electronics at UCCFD Manuel Fajardo (CUB),Italy,Athletics,12,13,15,40
1552378,2024-08-06,3.0,Men's Long Jump,ITA,Mattia FURLANI,2005-02-07,Male,183.0,0.0,Linguistic studies,Italy,Athletics,12,13,15,40
1552495,2024-08-11,2.0,Men's Freestyle 97kg,GEO,Givi MATCHARASHVILI,1997-05-17,Male,0.0,0.0,"",Georgia,Wrestling,3,3,1,7
1553031,2024-08-10,3.0,Men's Individual,ITA,Giorgio MALAN,2000-01-27,Male,0.0,0.0,Currently enrolled in a degree course in Economics and Management in Italy [university unknown],Italy,Modern Pentathlon,12,13,15,40
1553249,2024-08-02,2.0,Mixed Team,GER,Florian UNRUH,1993-06-07,Male,0.0,0.0,Studied Computer Science at the University of Kiel (GER),Germany,Archery,12,13,8,33
1553258,2024-08-02,2.0,Mixed Team,GER,Michelle KROPPEN,1996-04-19,Female,0.0,0.0,"",Germany,Archery,12,13,8,33
1554885,2024-08-10,1.0,Men's Freestyle 125kg,GEO,Geno PETRIASHVILI,1994-04-01,Male,0.0,0.0,Studied at Gori State Teaching University (GEO),Georgia,Wrestling,3,3,1,7
1554972,2024-08-03,2.0,Women's Singles,CRO,Donna VEKIC,1996-06-28,Female,179.0,0.0,"",Croatia,Tennis,2,2,3,7
1555098,2024-08-06,1.0,Women's 60kg,IRL,Kellie HARRINGTON,1989-12-11,Female,169.0,0.0,"",Ireland,Boxing,4,0,3,7
1555185,2024-08-08,3.0,Men's 57kg,BUL,Javier IBANEZ DIAZ,1996-07-14,Male,165.0,0.0,"",Bulgaria,Boxing,3,1,3,7
1555372,2024-08-07,1.0,Men's 3000m Steeplechase,MAR,Soufiane EL BAKKALI,1996-01-07,Male,196.0,0.0,"",Morocco,Athletics,1,0,1,2
1555537,2024-08-07,1.0,Men's 63.5kg,CUB,Erislandy ALVAREZ BORGES,2000-07-14,Male,168.0,0.0,"",Cuba,Boxing,2,1,6,9
1555548,2024-08-04,3.0,Men's 80kg,CUB,Arlen LOPEZ CARDONA,1993-02-21,Male,170.0,0.0,"University of Oriente (Santiago de Cuba, CUB)",Cuba,Boxing,2,1,6,9
1555976,2024-08-01,2.0,50m Rifle 3 Positions Men,UKR,Serhiy KULISH,1993-04-17,Male,0.0,0.0,Studied Physical Education at the Kamianets-Podilskyi National Ivana National University (UKR),Ukraine,Shooting,3,5,4,12
1556045,2024-08-08,1.0,Men's 51kg,UZB,Hasanboy DUSMATOV,1993-06-24,Male,156.0,0.0,"Coaching at Uzbek State University of Physical Culture and Sport, Chirchiq (UZB)",Uzbekistan,Boxing,8,2,3,13
1556049,2024-08-10,1.0,Men's 57kg,UZB,Abdumalik KHALOKOV,2000-04-09,Male,174.0,0.0,"Sport Studies at Uzbek State University of Physical Culture and Sport, Chirchiq (UZB)",Uzbekistan,Boxing,8,2,3,13
1556797,2024-08-09,1.0,Men's 71kg,UZB,Asadkhuja MUYDINKHUJAEV,2001-05-08,Male,174.0,0.0,"",Uzbekistan,Boxing,8,2,3,13
1556860,2024-08-09,1.0,Men's 92kg,UZB,Lazizbek MULLOJONOV,1999-05-13,Male,192.0,0.0,"",Uzbekistan,Boxing,8,2,3,13
1556869,2024-08-10,1.0,Men's +92kg,UZB,Bakhodir JALOLOV,1994-07-08,Male,201.0,0.0,"Uzbek State Institute of Physical Education (Chirchiq, UZB)",Uzbekistan,Boxing,8,2,3,13
1556873,2024-08-09,1.0,Men's Freestyle 86kg,BUL,Magomed Eldarovitch RAMAZANOV,1993-05-22,Male,0.0,0.0,"",Bulgaria,Wrestling,3,1,3,7
1558773,2024-08-05,1.0,Mixed Relay,GER,Laura LINDEMANN,1996-06-26,Female,0.0,0.0,"",Germany,Triathlon,12,13,8,33
1558775,2024-08-05,1.0,Mixed Relay,GER,Lasse LUEHRS,1996-05-16,Male,0.0,0.0,"Business Administration and Management at the IU International University of Applied Sciences (Bad Honnef, GER)",Germany,Triathlon,12,13,8,33
1558780,2024-08-05,1.0,Mixed Relay,GER,Tim HELLWIG,1999-06-30,Male,0.0,0.0,"",Germany,Triathlon,12,13,8,33
1558784,2024-08-05,1.0,Mixed Relay,GER,Lisa TERTSCH,1998-12-01,Female,0.0,0.0,"Graduated in Economics at Harvard University, Boston (USA)",Germany,Triathlon,12,13,8,33
1559387,2024-08-11,3.0,Men's Freestyle 65kg,ALB,Islam DUDAEV,1995-01-15,Male,0.0,0.0,"",Albania,Wrestling,0,0,2,2
1559471,2024-08-08,1.0,Men's Greco-Roman 87kg,BUL,Semen Sergeevich NOVIKOV,1997-12-11,Male,0.0,0.0,Studied at Kharkiv National University of Agriculture (UKR),Bulgaria,Wrestling,3,1,3,7
1559512,2024-08-08,2.0,Women's Kite,FRA,Lauriane NOLOT,1998-12-09,Female,0.0,0.0,Master's degree in Interface and Experience Design at the Institut Ingemedia (FRA),France,Sailing,16,26,22,64
1559558,2024-08-02,3.0,Women's Skiff,FRA,Sarah STEYAERT,1986-11-27,Female,0.0,0.0,"",France,Sailing,16,26,22,64
1559559,2024-08-02,3.0,Women's Skiff,FRA,Charline PICON,1984-12-23,Female,0.0,0.0,"Physiotherapy at Institute of Physiotherapy Training (Marseille, FRA)",France,Sailing,16,26,22,64
1560673,2024-08-10,3.0,Women's Boulder & Lead,AUT,Jessica PILZ,1996-11-22,Female,165.0,0.0,"Sports Science (Innsbruck, AUT)",Austria,Sport Climbing,2,0,3,5
1560677,2024-08-09,3.0,Men's Boulder & Lead,AUT,Jakob SCHUBERT,1990-12-31,Male,175.0,0.0,"Economics, Management at University of Innsbruck (AUT)",Austria,Sport Climbing,2,0,3,5
1560759,2024-07-30,2.0,Women's Team,ITA,Giorgia VILLA,2003-02-23,Female,0.0,0.0,"",Italy,Artistic Gymnastics,12,13,15,40
1560760,2024-07-30,2.0,Women's Team,ITA,Elisa IORIO,2003-03-21,Female,0.0,0.0,"",Italy,Artistic Gymnastics,12,13,15,40
1560761,2024-07-30,2.0,Women's Team,ITA,Angela ANDREOLI,2006-06-06,Female,0.0,0.0,"",Italy,Artistic Gymnastics,12,13,15,40
1560762,2024-08-05,3.0,Women's Balance Beam,ITA,Manila ESPOSITO,2006-11-02,Female,0.0,0.0,"",Italy,Artistic Gymnastics,12,13,15,40
1560762,2024-07-30,2.0,Women's Team,ITA,Manila ESPOSITO,2006-11-02,Female,0.0,0.0,"",Italy,Artistic Gymnastics,12,13,15,40
1560781,2024-07-31,2.0,Men's Quadruple Sculls,ITA,Luca RAMBALDI,1994-12-09,Male,0.0,0.0,"",Italy,Rowing,12,13,15,40
1561138,2024-07-28,3.0,Men -66 kg,MDA,Denis VIERU,1996-03-10,Male,0.0,0.0,"",Republic of Moldova,Judo,0,1,3,4
1561316,2024-08-08,2.0,Men,GER,Tom GRAMBUSCH,1995-08-04,Male,0.0,0.0,"",Germany,Hockey,12,13,8,33
1561318,2024-08-08,2.0,Men,GER,Niklas WELLEN,1994-12-14,Male,0.0,0.0,"Economics, Industrial Engineering - Rheinische Fachhochschule Cologne, Germany. Master of Engineering (Industrial Engineering)",Germany,Hockey,12,13,8,33
1561319,2024-08-08,2.0,Men,GER,Mats GRAMBUSCH,1992-11-04,Male,0.0,0.0,"Business Studies - University of Cologne, Germany",Germany,Hockey,12,13,8,33
1561320,2024-08-08,2.0,Men,GER,Marco MILTKAU,1990-08-18,Male,0.0,0.0,"",Germany,Hockey,12,13,8,33
1561321,2024-08-08,2.0,Men,GER,Mathias MUELLER,1992-04-03,Male,0.0,0.0,"Bachelor of Arts, Business Administration, Hochschule Fresenius, Cologne, Germany (2013-18), Master of Arts, General Management, IU International University of Applied Sciences, Germany  (2018-2021)",Germany,Hockey,12,13,8,33
1561322,2024-08-08,2.0,Men,GER,Christopher RUEHR,1993-12-19,Male,0.0,0.0,"Studying Medicine, University of Cologne, Germany (2020-present)",Germany,Hockey,12,13,8,33
1561323,2024-08-08,2.0,Men,GER,Lukas WINDFEDER,1995-05-11,Male,0.0,0.0,"Law - Heinrich Heine University Dusseldorf, Germany (2014-2019)",Germany,Hockey,12,13,8,33
1561324,2024-08-08,2.0,Men,GER,Martin ZWICKER,1987-02-27,Male,0.0,0.0,"Sports Science - Humboldt University, Berlin, GER",Germany,Hockey,12,13,8,33
1561325,2024-08-08,2.0,Men,GER,Johannes GROSSE,1997-01-07,Male,0.0,0.0,"Computer science at Fern University in Hagen, Germany",Germany,Hockey,12,13,8,33
1561360,2024-08-08,2.0,Men,GER,Paul-Philipp KAUFMANN,1996-06-21,Male,0.0,0.0,"",Germany,Hockey,12,13,8,33
1561362,2024-08-08,2.0,Men,GER,Thies PRINZ,1998-07-07,Male,0.0,0.0,"",Germany,Hockey,12,13,8,33
1561365,2024-08-08,2.0,Men,GER,Teo HINRICHS,1999-09-17,Male,0.0,0.0,"Studies Business Administration, University of Manheim, Germany",Germany,Hockey,12,13,8,33
1561374,2024-08-08,2.0,Men,GER,Malte HELLWIG,1997-10-23,Male,0.0,0.0,Received a Bachelor's degree in Sport Science from the German Sport University Cologne in 2022 and is now pursuing a second degree from the University of Duisberg-Essen (GER),Germany,Hockey,12,13,8,33
1561377,2024-08-08,2.0,Men,GER,Hannes MUELLER,2000-05-18,Male,0.0,0.0,"",Germany,Hockey,12,13,8,33
1561381,2024-08-08,2.0,Men,GER,Justus WEIGAND,2000-04-20,Male,0.0,0.0,"",Germany,Hockey,12,13,8,33
1561386,2024-08-08,2.0,Men,GER,Moritz LUDWIG,2001-09-14,Male,0.0,0.0,"Studies at the University of Duisburg-Essen, Germany (2020-2024)",Germany,Hockey,12,13,8,33
1561402,2024-08-08,2.0,Men,GER,Jean-Paul DANNEBERG,2002-11-08,Male,0.0,0.0,Studies Management Economics and Social Sciences at the University of Cologne (GER),Germany,Hockey,12,13,8,33
1561413,2024-08-08,2.0,Men,GER,Gonzalo PEILLAT,1992-08-12,Male,0.0,0.0,"",Germany,Hockey,12,13,8,33
1562157,2024-08-09,3.0,Men's Freestyle 57kg,UZB,Gulomjon ABDULLAEV,1998-11-11,Male,0.0,0.0,"Attended Urgench State University (UZB) and Menlo State University (CA, USA)",Uzbekistan,Wrestling,8,2,3,13
1562164,2024-08-10,1.0,Men's Freestyle 74kg,UZB,Razambek Salambekovitch JAMALOV,1998-06-01,Male,0.0,0.0,"",Uzbekistan,Wrestling,8,2,3,13
1562400,2024-08-03,3.0,Men's Singles,ITA,Lorenzo MUSETTI,2002-03-03,Male,185.0,0.0,"",Italy,Tennis,12,13,15,40
1562409,2024-08-04,1.0,Women's Doubles,ITA,Sara ERRANI,1987-04-29,Female,164.0,0.0,"",Italy,Tennis,12,13,15,40
1562864,2024-08-10,2.0,Men,GER,Nils EHLERS,1994-02-04,Male,211.0,0.0,"",Germany,Beach Volleyball,12,13,8,33
1562868,2024-08-10,2.0,Men,GER,Clemens WICKLER,1995-04-28,Male,190.0,0.0,"Studying Business Administration at Fern University (Hagen, GER)",Germany,Beach Volleyball,12,13,8,33
1563010,2024-08-10,2.0,Women's 81kg,EGY,Sara AHMED,1998-01-01,Female,0.0,0.0,"Studied at the Arab Academy for Science, Technology and Maritime (Port Said, EGY)",Egypt,Weightlifting,1,1,1,3
1563082,2024-07-31,2.0,Women -70 kg,GER,Miriam BUTKEREIT,1994-05-08,Female,0.0,0.0,"",Germany,Judo,12,13,8,33
1563321,2024-08-07,3.0,Women's Speed,POL,Aleksandra KALUCKA,2001-12-25,Female,164.0,0.0,"Studies for a Bachelor's degree in Mathematics in Edinburgh, Scotland",Poland,Sport Climbing,1,4,5,10
1563327,2024-08-07,1.0,Women's Speed,POL,Aleksandra MIROSLAW,1994-02-02,Female,162.0,0.0,Management at the Lublin University of Technology (POL),Poland,Sport Climbing,1,4,5,10
1563381,2024-08-09,2.0,Men's Team,SWE,Anton KALLBERG,1997-08-17,Male,0.0,0.0,"",Sweden,Table Tennis,4,4,3,11
1563386,2024-08-09,2.0,Men's Team,SWE,Kristian KARLSSON,1991-08-06,Male,0.0,0.0,"",Sweden,Table Tennis,4,4,3,11
1563390,2024-08-04,2.0,Men's Singles,SWE,Truls MOREGARD,2002-02-16,Male,0.0,0.0,"",Sweden,Table Tennis,4,4,3,11
1563390,2024-08-09,2.0,Men's Team,SWE,Truls MOREGARD,2002-02-16,Male,0.0,0.0,"",Sweden,Table Tennis,4,4,3,11
1563437,2024-07-29,3.0,Men -73 kg,MDA,Adil OSMANOV,2000-07-02,Male,0.0,0.0,Bachelor's degree in Business and Administration at Moldova State University (2019-2024),Republic of Moldova,Judo,0,1,3,4
1563544,2024-07-27,3.0,Men -60 kg,ESP,Francisco GARRIGOS,1994-12-09,Male,0.0,0.0,Graduated in 2022 with a Bachelor’s degree in Physical Education and Sports Sciences and Master’s degree in Management of Sports Entities,Spain,Judo,5,4,9,18
1563681,2024-08-04,3.0,Women's Doubles,ESP,Sara SORRIBES TORMO,1996-10-08,Female,176.0,0.0,"",Spain,Tennis,5,4,9,18
1563682,2024-08-04,2.0,Men's Singles,ESP,Carlos ALCARAZ,2003-05-05,Male,183.0,0.0,"",Spain,Tennis,5,4,9,18
1563687,2024-08-04,3.0,Women's Doubles,ESP,Cristina BUCSA,1998-01-01,Female,176.0,0.0,"",Spain,Tennis,5,4,9,18
1564023,2024-07-28,3.0,Women's Cross-country,SWE,Jenny RISSVEDS,1994-06-06,Female,0.0,0.0,"",Sweden,Cycling Mountain Bike,4,4,3,11
1564189,2024-08-03,3.0,Men's Shot Put,JAM,Rajindra CAMPBELL,1996-02-29,Male,178.0,0.0,"Graduated in 2021 with a Bachelor's degree in Kinesiology from Missouri Southern State University (Joplin, MO, USA)",Jamaica,Athletics,1,3,2,6
1564362,2024-08-07,1.0,Men's 80kg,UKR,Oleksandr KHYZHNIAK,1995-08-03,Male,181.0,0.0,"Studied at Poltava V.G.Korolenko National Pedagogical University (Poltava, UKR)",Ukraine,Boxing,3,5,4,12
1564506,2024-08-10,3.0,Women's Canoe Single 200m,CUB,Yarisleidis CIRILO DUBOYS,2002-05-10,Female,0.0,0.0,Pursuing a Bachelor's Degree in Physical Culture,Cuba,Canoe Sprint,2,1,6,9
1564651,2024-08-08,3.0,Mixed Dinghy,SWE,Lovisa KARLSSON,1995-05-24,Female,0.0,0.0,"",Sweden,Sailing,4,4,3,11
1564652,2024-08-08,3.0,Mixed Dinghy,SWE,Anton DAHLBERG,1985-05-10,Male,0.0,0.0,Bachelor's degree in Economics from Stockholm School of Economics (SWE),Sweden,Sailing,4,4,3,11
1564653,2024-08-02,2.0,Women's Skiff,SWE,Vilma BOBECK,1998-01-05,Female,0.0,0.0,Studying Engineering in Construction Design at Kungliga Tekniska hogskolan (SWE),Sweden,Sailing,4,4,3,11
1564657,2024-08-02,2.0,Women's Skiff,SWE,Rebecca NETZLER,1995-07-22,Female,0.0,0.0,"",Sweden,Sailing,4,4,3,11
1564886,2024-07-30,2.0,10m Air Pistol Mixed Team,TUR,Sevval Ilayda TARHAN,2000-02-04,Female,0.0,0.0,Graduated in Physical Education at Gazi University (TUR),Türkiye,Shooting,0,3,5,8
1564893,2024-07-30,2.0,10m Air Pistol Mixed Team,TUR,Yusuf DIKEC,1973-01-01,Male,0.0,0.0,"Studied at the Gazi University School of Physical Training and Education (Ankara, TUR) and received a Master's in Coaching from the Selcuk University (Konya, TUR)",Türkiye,Shooting,0,3,5,8
1565000,2024-07-29,3.0,Men's Team,TUR,Mete GAZOZ,1999-06-08,Male,0.0,0.0,"Studies Sport Management at Nisantasi University (Istanbul, TUR)",Türkiye,Archery,0,3,5,8
1565002,2024-07-29,3.0,Men's Team,TUR,Berkim TUMER,2002-04-30,Male,0.0,0.0,"Studies Coaching at Akdeniz University Sport Sciences Academy (Antalya, TUR)",Türkiye,Archery,0,3,5,8
1565006,2024-07-29,3.0,Men's Team,TUR,Abdullah YILDIRMIS,2003-11-07,Male,0.0,0.0,"",Türkiye,Archery,0,3,5,8
1565754,2024-08-01,3.0,Men -100 kg,UZB,Muzaffarbek TUROBOYEV,2000-04-05,Male,0.0,0.0,Tashkent Sport College,Uzbekistan,Judo,8,2,3,13
1566421,2024-07-31,3.0,Women -70 kg,AUT,Michaela POLLERES,1997-07-15,Female,0.0,0.0,"",Austria,Judo,2,0,3,5
1566437,2024-08-09,1.0,Men's Kite,AUT,Valentin BONTUS,2001-02-01,Male,0.0,0.0,"",Austria,Sailing,2,0,3,5
1566447,2024-08-08,1.0,Mixed Dinghy,AUT,Lukas MAEHR,1990-04-23,Male,0.0,0.0,"",Austria,Sailing,2,0,3,5
1566451,2024-08-08,1.0,Mixed Dinghy,AUT,Lara VADLAU,1994-03-29,Female,0.0,0.0,Medicine at Sigmund Freud University (AUT),Austria,Sailing,2,0,3,5
1566564,2024-08-04,3.0,Men's Doubles,MAS,Aaron CHIA,1997-02-24,Male,168.0,0.0,"",Malaysia,Badminton,0,0,2,2
1566601,2024-08-07,3.0,Men's Greco-Roman 97kg,KGZ,Uzur DZHUZUPBEKOV,1996-04-12,Male,0.0,0.0,"Kyrgyz State Law Academy, Bishkek, KGZ",Kyrgyzstan,Wrestling,0,2,4,6
1566617,2024-08-05,3.0,Men's Singles,MAS,Zii Jia LEE,1998-03-29,Male,186.0,0.0,"",Malaysia,Badminton,0,0,2,2
1566627,2024-08-07,3.0,Men's Greco-Roman 77kg,KGZ,Akzhol MAKHMUDOV,1999-04-15,Male,0.0,0.0,"Graduated with a degree in Law from Kyrgyz State Law Academy (Bishkek, KGZ)",Kyrgyzstan,Wrestling,0,2,4,6
1566631,2024-08-06,3.0,Men's Greco-Roman 60kg,KGZ,Zholaman SHARSHENBEKOV,1999-09-29,Male,0.0,0.0,"Studied at Kyrgyz State Academy of Physical Education and Sports (Bishkek, KGZ)",Kyrgyzstan,Wrestling,0,2,4,6
1566681,2024-08-10,3.0,Men's High Jump,QAT,Mutaz Essa BARSHIM,1991-06-24,Male,189.0,0.0,"",Qatar,Athletics,0,0,1,1
1566738,2024-08-10,3.0,Women +67kg,TUR,Nafia KUS AYDIN,1995-02-20,Female,0.0,0.0,"Studied Physical Education at Cukurova University (Adana, TUR)",Türkiye,Taekwondo,0,3,5,8
1566931,2024-08-02,3.0,Men +100 kg,UZB,Alisher YUSUPOV,1998-11-27,Male,0.0,0.0,Physical Education at Uzbekistan Sport University,Uzbekistan,Judo,8,2,3,13
1566997,2024-07-28,1.0,Women -52 kg,UZB,Diyora KELDIYOROVA,1998-07-13,Female,0.0,0.0,Studied Physical Education and Sports at university (2016-2020),Uzbekistan,Judo,8,2,3,13
1567359,2024-08-05,3.0,Women,FRA,Johanne DEFAY,1993-11-19,Female,0.0,0.0,"",France,Surfing,16,26,22,64
1567361,2024-08-05,1.0,Men,FRA,Kauli VAAST,2002-02-26,Male,0.0,0.0,"",France,Surfing,16,26,22,64
1567512,2024-08-02,3.0,Men +100 kg,TJK,Temur RAKHIMOV,1997-07-08,Male,0.0,0.0,"Tajik State Institute of Physical Education, Dushanbe (TJK)",Tajikistan,Judo,0,0,3,3
1568182,2024-08-09,2.0,Women's 50kg,TUR,Buse Naz CAKIROGLU,1996-05-26,Female,164.0,0.0,"Physical Education and Sport at Duzce University (Duzce, TUR)",Türkiye,Boxing,0,3,5,8
1568186,2024-08-08,2.0,Women's 54kg,TUR,Hatice AKBAS,2001-06-24,Female,172.0,0.0,"",Türkiye,Boxing,0,3,5,8
1568204,2024-08-07,3.0,Women's 57kg,TUR,Esra YILDIZ KAHRAMAN,1997-07-04,Female,168.0,0.0,"Graduated in Physical Education from Haci Bektas Veli Nevsehir University (Nevsehir, TUR)",Türkiye,Boxing,0,3,5,8
1568241,2024-08-06,2.0,Women's Freestyle 68kg,KGZ,Meerim ZHUMANAZAROVA,1999-11-09,Female,0.0,0.0,"Coaching at Kyrgyz State Academy of Physical Education and Sports, Bishkek, KGZ",Kyrgyzstan,Wrestling,0,2,4,6
1568350,2024-08-10,2.0,Women's Kayak Single 500m,HUN,Tamara CSIPES,1989-08-24,Female,0.0,0.0,"Studied at Edutus College (Tatabanya, HUN)",Hungary,Canoe Sprint,6,7,6,19
1568350,2024-08-08,3.0,Women's Kayak Four 500m,HUN,Tamara CSIPES,1989-08-24,Female,0.0,0.0,"Studied at Edutus College (Tatabanya, HUN)",Hungary,Canoe Sprint,6,7,6,19
1568350,2024-08-09,2.0,Women's Kayak Double 500m,HUN,Tamara CSIPES,1989-08-24,Female,0.0,0.0,"Studied at Edutus College (Tatabanya, HUN)",Hungary,Canoe Sprint,6,7,6,19
1568595,2024-08-05,2.0,Men,FRA,Timothe VERGIAT,1998-03-07,Male,187.0,0.0,"Currently pursuing a Bachelor's degree in Business Administration from Emlyon Business School (Ecully, FRA)",France,3x3 Basketball,16,26,22,64
1568603,2024-08-05,2.0,Men,FRA,Franck SEGUELA,1997-05-30,Male,200.0,0.0,"",France,3x3 Basketball,16,26,22,64
1568606,2024-08-05,2.0,Men,FRA,Lucas DUSSOULIER,1996-07-27,Male,204.0,0.0,"Studied at the National Institute of Sport, Expertise, and Performance (Paris, FRA)",France,3x3 Basketball,16,26,22,64
1568608,2024-08-05,2.0,Men,FRA,Jules RAMBAUT,1998-04-06,Male,200.0,0.0,"",France,3x3 Basketball,16,26,22,64
1568655,2024-08-10,2.0,Women's 57kg,POL,Julia SZEREMETA,2003-08-24,Female,165.0,0.0,"",Poland,Boxing,1,4,5,10
1568724,2024-08-09,3.0,Men's 89kg,ITA,Antonino PIZZOLATO,1996-08-20,Male,0.0,0.0,Studied Sport Science,Italy,Weightlifting,12,13,15,40
1568745,2024-08-08,3.0,Women's Kayak Four 500m,HUN,Sara FOJT,2003-12-03,Female,0.0,0.0,"",Hungary,Canoe Sprint,6,7,6,19
1568745,2024-08-09,3.0,Women's Kayak Double 500m,HUN,Sara FOJT,2003-12-03,Female,0.0,0.0,"",Hungary,Canoe Sprint,6,7,6,19
1568750,2024-08-08,3.0,Women's Kayak Four 500m,HUN,Alida Dora GAZSO,2000-04-18,Female,0.0,0.0,"",Hungary,Canoe Sprint,6,7,6,19
1568750,2024-08-09,2.0,Women's Kayak Double 500m,HUN,Alida Dora GAZSO,2000-04-18,Female,0.0,0.0,"",Hungary,Canoe Sprint,6,7,6,19
1569203,2024-08-05,1.0,Men's Pole Vault,SWE,Armand DUPLANTIS,1999-11-10,Male,181.0,0.0,"Studied for one year at the Louisiana State University, Baton Rouge (LA, USA)",Sweden,Athletics,4,4,3,11
1569563,2024-08-08,3.0,Women's 59kg,TPE,KUO Hsing-Chun,1993-11-26,Female,0.0,0.0,"Studied Physical Education at Fu Jen Catholic University (New Taipei, TPE)",Chinese Taipei,Weightlifting,2,0,5,7
1569832,2024-08-10,3.0,Men's 102kg,AIN,Yauheni TSIKHANTSOU,1998-11-04,Male,0.0,0.0,"Studied at Belarusian National Technical University (Minsk, BLR)",AIN,Weightlifting,1,3,1,5
1569852,2024-08-03,3.0,Skeet Men,TPE,LEE Meng Yuan,1994-08-25,Male,0.0,0.0,Studied at National Sports University (TPE),Chinese Taipei,Shooting,2,0,5,7
1569961,2024-08-04,3.0,Men's Doubles,MAS,Wooi Yik SOH,1998-02-17,Male,185.0,0.0,"",Malaysia,Badminton,0,0,2,2
1569972,2024-08-10,3.0,Men's Kayak Single 1000m,HUN,Balint KOPASZ,1997-06-20,Male,0.0,0.0,"",Hungary,Canoe Sprint,6,7,6,19
1569986,2024-08-07,3.0,Women -49kg,CRO,Lena STOJKOVIC,2002-01-03,Female,0.0,0.0,"",Croatia,Taekwondo,2,2,3,7
1570105,2024-08-04,1.0,Men's Doubles,TPE,WANG Chi-Lin,1995-01-18,Male,188.0,0.0,"",Chinese Taipei,Badminton,2,0,5,7
1570107,2024-08-04,1.0,Men's Doubles,TPE,LEE Yang,1995-08-12,Male,178.0,0.0,He studied Business Management at Taipei University of Business (TPE) and studied for a Master's degree in the Department of Physical Education at the University of Taipei,Chinese Taipei,Badminton,2,0,5,7
1570415,2024-08-06,3.0,Women's Freestyle 68kg,TUR,Buse CAVUSOGLU TOSUN,1995-12-05,Female,0.0,0.0,Graduate of Bartin University (BARU) Faculty of Sports Sciences (TUR),Türkiye,Wrestling,0,3,5,8
1570441,2024-08-09,2.0,Men's Kayak Double 500m,HUN,Bence NADAS,1996-04-17,Male,0.0,0.0,Engineering at University of Szeged (HUN),Hungary,Canoe Sprint,6,7,6,19
1570546,2024-08-10,3.0,Men's Freestyle 125kg,TUR,Taha AKGUL,1990-11-22,Male,0.0,0.0,Graduated in 2019 with a Master's degree in Physical Education and Sports Anatomy at Sivas Cumhuriyet University (TUR),Türkiye,Wrestling,0,3,5,8
1570556,2024-08-08,3.0,Women's Kayak Four 500m,HUN,Noemi PUPP,1998-07-28,Female,0.0,0.0,"",Hungary,Canoe Sprint,6,7,6,19
1570556,2024-08-09,3.0,Women's Kayak Double 500m,HUN,Noemi PUPP,1998-07-28,Female,0.0,0.0,"",Hungary,Canoe Sprint,6,7,6,19
1570561,2024-07-30,3.0,Men -81 kg,TJK,Somon MAKHMADBEKOV,1999-03-24,Male,0.0,0.0,Studied Physical Education,Tajikistan,Judo,0,0,3,3
1570845,2024-08-09,2.0,Men's Kayak Double 500m,HUN,Sandor TOTKA,1994-07-27,Male,0.0,0.0,"",Hungary,Canoe Sprint,6,7,6,19
1570863,2024-08-10,2.0,Men's Kayak Single 1000m,HUN,Adam VARGA,1999-11-20,Male,0.0,0.0,"",Hungary,Canoe Sprint,6,7,6,19
1571498,2024-08-08,3.0,Men's Greco-Roman 67kg,CUB,Luis Alberto ORTA SANCHEZ,1994-08-22,Male,0.0,0.0,"",Cuba,Wrestling,2,1,6,9
1571504,2024-08-07,3.0,Men's Greco-Roman 97kg,CUB,Gabriel Alejandro ROSILLO KINDELAN,1999-01-04,Male,0.0,0.0,"",Cuba,Wrestling,2,1,6,9
1571506,2024-08-06,1.0,Men's Greco-Roman 130kg,CUB,Mijain LOPEZ NUNEZ,1982-08-20,Male,0.0,0.0,"Studied Physical Education at the University of Physical Culture and Sports (Havana, CUB)",Cuba,Wrestling,2,1,6,9
1571559,2024-08-04,1.0,Women's High Jump,UKR,Yaroslava MAHUCHIKH,2001-09-19,Female,180.0,0.0,Physical Education,Ukraine,Athletics,3,5,4,12
1571563,2024-08-04,3.0,Men's Hammer Throw,UKR,Mykhaylo KOKHAN,2001-01-22,Male,182.0,0.0,"",Ukraine,Athletics,3,5,4,12
1571577,2024-08-04,3.0,Women's High Jump,UKR,Iryna GERASHCHENKO,1995-03-10,Female,181.0,0.0,"Sport Studies at National University of Physical Education and Sport of Ukraine (Kyiv, UKR)",Ukraine,Athletics,3,5,4,12
