athlete_id,medal_date,medal_type,discipline,country,name,birth_date,gender,height,weight,education,Gold Medal,Silver Medal,Bronze Medal,Total
1965596,2024-08-03,Silver Medal,Rowing,Netherlands,Ralf RIENKS,1997-09-23,Male,0.0,0.0,Studied Clinical Technology at the University of Delft (NED),15,7,12,34
1965597,2024-08-03,Silver Medal,Rowing,Netherlands,Jan van der BIJ,1991-09-25,Male,0.0,0.0,"He received a Bachelor's degree in Accounting from NHL University of Applied Sciences (Leeuwarden, NED) in 2014 and a Master's in 2018 from the University of Amsterdam (NED)",15,7,12,34
1965599,2024-08-03,Bronze Medal,Rowing,Netherlands,Simon van DORP,1997-04-10,Male,0.0,0.0,"Graduated with a Bachelor's degree in Political Science at University of Washington (Seattle, WA, USA)",15,7,12,34
1965600,2024-07-31,Gold Medal,Rowing,Netherlands,Finn FLORIJN,1999-11-29,Male,0.0,0.0,"",15,7,12,34
1965601,2024-08-03,Silver Medal,Rowing,Netherlands,Sander de GRAAF,1995-06-13,Male,0.0,0.0,Studied Mechanical Engineering at Eindhoven University of Technology (NED),15,7,12,34
1965671,2024-08-08,Bronze Medal,Football,Morocco,Mehdi BOUKAMIR,2004-01-26,Male,188.0,0.0,"",1,0,1,2
1965679,2024-08-10,Silver Medal,Boxing,Panama,Atheyna Bibeichi BYLON,1989-04-06,Female,179.0,0.0,"Technology University of Panama (Panama City, PAN)",0,1,0,1
1965809,2024-08-08,Bronze Medal,Football,Morocco,Zakaria EL OUAHDI,2001-12-31,Male,171.0,0.0,"",1,0,1,2
1965815,2024-08-08,Silver Medal,Weightlifting,Canada,Maude CHARRON,1993-04-28,Female,0.0,0.0,"Studied Police Studies at CEGEP (Rimouski, QC, CAN) and went on to study Human Resources Management at the University of Quebec (Rimouski, CAN)",9,7,11,27
1965868,2024-08-06,Gold Medal,Athletics,United States,Gabrielle THOMAS,1996-12-07,Female,177.0,0.0,"Graduated in 2019 with a Bachelor's degree in Neurobiology (minor Global Health Policy; citation in French) from Harvard University (Cambridge, MA, USA) and in 2023 with a Master’s degree in Public Health from the University of Texas Health Science Center - thesis (racial disparities in sleep disorders and evaluates sleep epidemiology among Black Americans). (Austin, TX, USA)",40,44,42,126
1965868,2024-08-09,Gold Medal,Athletics,United States,Gabrielle THOMAS,1996-12-07,Female,177.0,0.0,"Graduated in 2019 with a Bachelor's degree in Neurobiology (minor Global Health Policy; citation in French) from Harvard University (Cambridge, MA, USA) and in 2023 with a Master’s degree in Public Health from the University of Texas Health Science Center - thesis (racial disparities in sleep disorders and evaluates sleep epidemiology among Black Americans). (Austin, TX, USA)",40,44,42,126
1965868,2024-08-10,Gold Medal,Athletics,United States,Gabrielle THOMAS,1996-12-07,Female,177.0,0.0,"Graduated in 2019 with a Bachelor's degree in Neurobiology (minor Global Health Policy; citation in French) from Harvard University (Cambridge, MA, USA) and in 2023 with a Master’s degree in Public Health from the University of Texas Health Science Center - thesis (racial disparities in sleep disorders and evaluates sleep epidemiology among Black Americans). (Austin, TX, USA)",40,44,42,126
1965896,2024-08-07,Silver Medal,Athletics,United States,Kenneth ROOKS,1999-10-21,Male,180.0,0.0,"Studied Civil Engineering at Brigham Young University (Provo, UT, USA)",40,44,42,126
1965942,2024-08-09,Gold Medal,Athletics,United States,Twanisha TERRY,1999-01-24,Female,160.0,0.0,"Graduated in 2020 with a degree in Communications from the University of Southern California Annenberg School for Communication and Journalism, with a minor in Forensics and Criminality. </p><p>Master's degree in Entrepreneurship and Innovation (Los Angeles, CA, USA)",40,44,42,126
1965956,2024-08-08,Bronze Medal,Football,Morocco,Benjamin BOUCHOUARI,2001-11-13,Male,165.0,0.0,"",1,0,1,2
1965995,2024-08-08,Bronze Medal,Football,Morocco,Ilias AKHOMACH,2004-04-16,Male,175.0,0.0,"",1,0,1,2
1966505,2024-08-08,Bronze Medal,Taekwondo,Canada,Skylar PARK,1999-06-06,Female,0.0,0.0,Studied Human Movement Studies at University of Manitoba (CAN),9,7,11,27
1966539,2024-08-08,Bronze Medal,Football,Morocco,Yassine KECHTA,2002-02-25,Male,170.0,0.0,"",1,0,1,2
1966624,2024-08-08,Bronze Medal,Football,Morocco,Amir RICHARDSON,2002-01-24,Male,197.0,0.0,"",1,0,1,2
1966630,2024-08-08,Bronze Medal,Football,Morocco,Bilal EL KHANNOUSS,2004-05-10,Male,180.0,0.0,"",1,0,1,2
1966639,2024-08-08,Bronze Medal,Football,Morocco,Abde EZZALZOULI,2001-12-17,Male,177.0,0.0,"",1,0,1,2
1966642,2024-08-08,Bronze Medal,Football,Morocco,Oussama EL AZZOUZI,2001-05-29,Male,189.0,0.0,"",1,0,1,2
1966721,2024-08-08,Bronze Medal,Football,Morocco,Akram NAKACH,2002-04-07,Male,181.0,0.0,"",1,0,1,2
1966919,2024-08-08,Bronze Medal,Football,Morocco,Oussama TARGHALLINE,2002-05-20,Male,179.0,0.0,"",1,0,1,2
1967053,2024-08-08,Bronze Medal,Football,Morocco,Haytam MANAOUT,2001-04-18,Male,179.0,0.0,"",1,0,1,2
1967058,2024-07-31,Bronze Medal,Swimming,Canada,Ilya KHARUN,2005-02-07,Male,0.0,0.0,"Studying Sport Business at Arizona State University, Tempe (USA)",9,7,11,27
1967058,2024-08-03,Bronze Medal,Swimming,Canada,Ilya KHARUN,2005-02-07,Male,0.0,0.0,"Studying Sport Business at Arizona State University, Tempe (USA)",9,7,11,27
1967069,2024-08-03,Silver Medal,Swimming,Canada,Josh LIENDO,2002-08-20,Male,0.0,0.0,"University of Florida, USA",9,7,11,27
1967104,2024-08-02,Bronze Medal,Swimming,Canada,Kylie MASSE,1996-01-18,Female,0.0,0.0,"Graduated in Kinesiology at University of Toronto (ON, CAN)",9,7,11,27
1967140,2024-07-27,Silver Medal,Swimming,Canada,Summer McINTOSH,2006-08-18,Female,0.0,0.0,"",9,7,11,27
1967140,2024-07-29,Gold Medal,Swimming,Canada,Summer McINTOSH,2006-08-18,Female,0.0,0.0,"",9,7,11,27
1967140,2024-08-01,Gold Medal,Swimming,Canada,Summer McINTOSH,2006-08-18,Female,0.0,0.0,"",9,7,11,27
1967140,2024-08-03,Gold Medal,Swimming,Canada,Summer McINTOSH,2006-08-18,Female,0.0,0.0,"",9,7,11,27
1967172,2024-08-08,Bronze Medal,Football,Morocco,Mehdi MAOUHOUB,2003-06-05,Male,185.0,0.0,"",1,0,1,2
1967241,2024-08-08,Bronze Medal,Football,Morocco,Eliesse BEN SEGHIR,2005-02-16,Male,178.0,0.0,"",1,0,1,2
1967340,2024-08-09,Silver Medal,Beach Volleyball,Canada,Melissa HUMANA-PAREDES,1992-10-10,Female,175.0,0.0,"Graduated with a Bachelor's degree in Communications at York University (Toronto, ON, CAN). Studies business at the Smith School of Business at Queen's University (Kingston, ON, CAN)",9,7,11,27
1967346,2024-08-09,Silver Medal,Beach Volleyball,Canada,Brandie WILKERSON,1992-07-01,Female,179.0,0.0,"Graduated in 2015 with Bachelor of Arts, Communication and Media Studies from York University (Toronto, ON, CAN )",9,7,11,27
1967454,2024-07-31,Bronze Medal,Shooting,Australia,Penny SMITH,1995-04-21,Female,0.0,0.0,"",18,19,16,53
1967508,2024-08-03,Silver Medal,Rowing,Canada,Abby DENT,2002-03-04,Female,0.0,0.0,"Studies Economics, Entrepreneurial and Small Business Operations at the University of Michigan (Ann Arbor, USA)",9,7,11,27
1967511,2024-08-03,Silver Medal,Rowing,Canada,Kasia GRUCHALLA-WESIERSKI,1991-03-31,Female,0.0,0.0,"Received a Bachelor's degree in Psychology from the University of British Columbia (Vancouver, CAN) and later completed a Certificiate in Business Administration and Management from Queen's University (Kingston, ON, CAN)",9,7,11,27
1967514,2024-08-03,Silver Medal,Rowing,Canada,Kristen KIT,1988-08-18,Female,0.0,0.0,"Received a Bachelor's degree in Economics from the University of British Columbia (Vancouver, CAN) in 2022",9,7,11,27
1967515,2024-08-03,Silver Medal,Rowing,Canada,Maya MESCHKULEIT,2001-07-28,Female,0.0,0.0,"Studied Global Affairs at Yale University (New Haven, CT, USA)",9,7,11,27
1967517,2024-08-03,Silver Medal,Rowing,Canada,Sydney PAYNE,1997-09-16,Female,0.0,0.0,"Studied at the University of California (Berkeley, USA)",9,7,11,27
1967522,2024-08-03,Silver Medal,Rowing,Canada,Jessica SEVICK,1989-07-15,Female,0.0,0.0,"Received a Bachelor's degree in Civil-Biomedical Engineering from the University of Alberta (Edmonton, AB, CAN) in 2011 and went on to study Neuroscience at the University of British Columbia (Vancouver, CAN)",9,7,11,27
1967528,2024-08-03,Silver Medal,Rowing,Canada,Kristina WALKER,1996-05-09,Female,0.0,0.0,"Studied Marketing and Business Management at the University of British Columbia (Vancouver, CAN)",9,7,11,27
1967530,2024-08-03,Silver Medal,Rowing,Canada,Avalon WASTENEYS,1997-08-31,Female,0.0,0.0,Received a Bachelor's degree in Psychology with a minor in Anthropology from the University of Victoria (CAN),9,7,11,27
1967565,2024-08-10,Silver Medal,Football,Brazil,ANA VITORIA,2000-03-06,Female,173.0,0.0,"",3,7,10,20
1967567,2024-08-10,Silver Medal,Football,Brazil,ANGELINA,2000-01-26,Female,164.0,0.0,"",3,7,10,20
1967574,2024-08-10,Silver Medal,Football,Brazil,ADRIANA,1996-11-17,Female,164.0,0.0,"",3,7,10,20
1967575,2024-08-10,Silver Medal,Football,Brazil,ANTONIA,1994-04-26,Female,168.0,0.0,"",3,7,10,20
1967593,2024-08-10,Silver Medal,Football,Brazil,GABI PORTILHO,1995-07-18,Female,157.0,0.0,"",3,7,10,20
1967594,2024-08-10,Silver Medal,Football,Brazil,GABI NUNES,1997-03-10,Female,170.0,0.0,"",3,7,10,20
1967599,2024-08-10,Silver Medal,Football,Brazil,JHENIFFER,2001-11-06,Female,170.0,0.0,"",3,7,10,20
1967602,2024-08-10,Silver Medal,Football,Brazil,KEROLIN,1999-11-17,Female,171.0,0.0,"",3,7,10,20
1967606,2024-08-10,Silver Medal,Football,Brazil,LAUREN,2002-09-13,Female,178.0,0.0,"",3,7,10,20
1967607,2024-08-10,Silver Medal,Football,Brazil,LUCIANA,1987-07-24,Female,171.0,0.0,"",3,7,10,20
1967608,2024-08-10,Silver Medal,Football,Brazil,LORENA,1997-05-06,Female,182.0,0.0,"",3,7,10,20
1967612,2024-08-10,Silver Medal,Football,Brazil,LUDMILA,1994-12-01,Female,163.0,0.0,"",3,7,10,20
1967616,2024-08-10,Silver Medal,Football,Brazil,DUDA SAMPAIO,2001-05-18,Female,169.0,0.0,"",3,7,10,20
1967617,2024-08-10,Silver Medal,Football,Brazil,MARTA,1986-02-19,Female,162.0,0.0,"",3,7,10,20
1967623,2024-08-10,Silver Medal,Football,Brazil,PRISCILA,2004-08-22,Female,170.0,0.0,"",3,7,10,20
1967625,2024-08-10,Silver Medal,Football,Brazil,RAFAELLE,1991-06-18,Female,175.0,0.0,Graduated in Civil Engineering from the University of Mississippi (USA),3,7,10,20
1967626,2024-08-10,Silver Medal,Football,Brazil,TAMIRES,1987-10-10,Female,161.0,0.0,"",3,7,10,20
1967628,2024-08-10,Silver Medal,Football,Brazil,THAIS,1996-05-01,Female,180.0,0.0,"",3,7,10,20
1967629,2024-08-10,Silver Medal,Football,Brazil,TARCIANE,2003-05-27,Female,184.0,0.0,"",3,7,10,20
1967630,2024-08-10,Silver Medal,Football,Brazil,TAINA,1995-05-01,Female,185.0,0.0,"",3,7,10,20
1967635,2024-08-10,Silver Medal,Football,Brazil,VITORIA YAYA,2002-01-23,Female,167.0,0.0,"",3,7,10,20
1967636,2024-08-10,Silver Medal,Football,Brazil,YASMIM,1996-10-28,Female,165.0,0.0,"",3,7,10,20
1967762,2024-08-03,Gold Medal,Tennis,Australia,John PEERS,1988-07-25,Male,191.0,0.0,"",18,19,16,53
1967767,2024-08-03,Gold Medal,Tennis,Australia,Matthew EBDEN,1987-11-26,Male,188.0,0.0,"",18,19,16,53
1968845,2024-08-10,Bronze Medal,Water Polo,Netherlands,Laura AARTS,1996-08-10,Female,175.0,0.0,"",15,7,12,34
1968846,2024-08-10,Bronze Medal,Water Polo,Netherlands,Sarah BUIS,2000-03-20,Female,176.0,0.0,"",15,7,12,34
1968847,2024-08-10,Bronze Medal,Water Polo,Netherlands,Vivian SEVENICH,1993-02-28,Female,180.0,0.0,"Graduated with a degree in Law from Open University of the Netherlands (Heerlen, NED)",15,7,12,34
1968848,2024-08-10,Bronze Medal,Water Polo,Netherlands,Iris WOLVES,1994-05-09,Female,178.0,0.0,"Studied Law at Radboud University (Nijmegen, NED)",15,7,12,34
1968850,2024-08-10,Bronze Medal,Water Polo,Netherlands,Lieke ROGGE,2000-11-30,Female,175.0,0.0,Graduated in 2022 with a degree in Physiotherapy from Amsterdam University of Applied Sciences (NED),15,7,12,34
1968851,2024-08-10,Bronze Medal,Water Polo,Netherlands,Bente ROGGE,1997-10-02,Female,178.0,0.0,"Graduated in 2021 with a degree in Biomedical Sciences from Arizona State University (Tempe, USA)",15,7,12,34
1968853,2024-08-10,Bronze Medal,Water Polo,Netherlands,Nina TEN BROEK,2001-07-04,Female,176.0,0.0,"Studied Law at Radboud University (Nijmegen, NED) and Open University of the Netherlands (Heerlen, NED)",15,7,12,34
1968854,2024-08-10,Bronze Medal,Water Polo,Netherlands,Lola MOOLHUIJZEN,2004-08-17,Female,179.0,0.0,"",15,7,12,34
1968855,2024-08-10,Bronze Medal,Water Polo,Netherlands,Simone van de KRAATS,2000-11-15,Female,180.0,0.0,"Studies Business Administration at Open University of the Netherlands (Heerlen, NED).</p><p>Graduated in 2021 with a degree in Finance from HU University of Applied Sciences (Utrecht, NED)",15,7,12,34
1968856,2024-08-10,Bronze Medal,Water Polo,Netherlands,Kittylynn JOUSTRA,1998-01-11,Female,177.0,0.0,"Studied Molecular Biology at University of California (Berkeley, USA)",15,7,12,34
1968857,2024-08-10,Bronze Medal,Water Polo,Netherlands,Brigitte SLEEKING,1998-03-19,Female,178.0,0.0,"Studied Nutrition at Dutch Language Institute (Rotterdam, NED)",15,7,12,34
1968858,2024-08-10,Bronze Medal,Water Polo,Netherlands,Sabrina van der SLOOT,1991-03-16,Female,175.0,0.0,Studied Economics at Utrecht School of the Arts (NED),15,7,12,34
1968860,2024-08-10,Bronze Medal,Water Polo,Netherlands,Maartje KEUNING,1998-04-26,Female,182.0,0.0,"Studied Social Work at University of Hawaii (Honolulu, USA)",15,7,12,34
1969165,2024-08-04,Silver Medal,Cycling Road,Netherlands,Marianne VOS,1987-05-13,Female,0.0,0.0,"",15,7,12,34
1969170,2024-08-09,Bronze Medal,Cycling Track,Netherlands,Lisa van BELLE,2004-01-30,Female,0.0,0.0,Studied Nutrition and Dietetics at The Hague University of Applied Sciences (NED),15,7,12,34
1969173,2024-08-09,Bronze Medal,Cycling Track,Netherlands,Maike van der DUIN,2001-09-12,Female,0.0,0.0,Sport Psychology - home studies,15,7,12,34
1969180,2024-08-08,Silver Medal,Cycling Track,Netherlands,Hetty van de WOUW,1998-05-29,Female,0.0,0.0,"Studied Economics and Sports Marketing at Saxion University of Applied Sciences (Deventher, NED)",15,7,12,34
1969181,2024-08-02,Silver Medal,Cycling BMX Racing,Netherlands,Manon VEENSTRA,1998-07-06,Female,0.0,0.0,Psychology at Rijksuniversiteit Groningen (NED),15,7,12,34
1969182,2024-08-09,Gold Medal,Cycling Track,Netherlands,Harrie LAVREYSEN,1997-03-14,Male,0.0,0.0,"Business Administration, Physics at Open University / Radboud University",15,7,12,34
1969182,2024-08-11,Gold Medal,Cycling Track,Netherlands,Harrie LAVREYSEN,1997-03-14,Male,0.0,0.0,"Business Administration, Physics at Open University / Radboud University",15,7,12,34
1969182,2024-08-06,Gold Medal,Cycling Track,Netherlands,Harrie LAVREYSEN,1997-03-14,Male,0.0,0.0,"Business Administration, Physics at Open University / Radboud University",15,7,12,34
1969203,2024-08-06,Gold Medal,Cycling Track,Netherlands,Jeffrey HOOGLAND,1993-03-16,Male,0.0,0.0,"Communications, Event Management, Marketing at Johan Cruyff College, Enschede (NED)",15,7,12,34
1969204,2024-08-06,Gold Medal,Cycling Track,Netherlands,Tijmen van LOON,2001-03-20,Male,0.0,0.0,"",15,7,12,34
1969218,2024-08-06,Gold Medal,Cycling Track,Netherlands,Roy van den BERG,1988-09-08,Male,0.0,0.0,"",15,7,12,34
1969716,2024-08-11,Gold Medal,Volleyball,Italy,GIOVANNINI,2001-12-17,Female,182.0,0.0,Studies motor sciences,12,13,15,40
1970338,2024-08-08,Bronze Medal,Football,Morocco,Achraf HAKIMI,1998-11-04,Male,181.0,0.0,"",1,0,1,2
1970495,2024-08-02,Gold Medal,Sailing,Netherlands,Odile van AANHOLT,1998-01-14,Female,0.0,0.0,Amsterdam University of Applied Sciences (NED) 2017-2018,15,7,12,34
1970500,2024-08-07,Gold Medal,Sailing,Netherlands,Marit BOUWMEESTER,1988-06-17,Female,0.0,0.0,"Business Management at Stenden University, Leeuwarden (NED)",15,7,12,34
1970505,2024-08-03,Bronze Medal,Sailing,Netherlands,Luuc van OPZEELAND,1999-05-21,Male,0.0,0.0,Business of Fashion. Studied in Florence (ITA),15,7,12,34
1970514,2024-08-02,Gold Medal,Sailing,Netherlands,Annette DUETZ,1993-06-29,Female,0.0,0.0,Graduated in 2022 with a Master of Science in Applied Physics at Delft University of Technology (NED),15,7,12,34
1970517,2024-08-08,Bronze Medal,Sailing,Netherlands,Annelous LAMMERTS,1993-11-01,Female,0.0,0.0,"",15,7,12,34
1970731,2024-08-08,Bronze Medal,Football,Morocco,Soufiane RAHIMI,1996-06-02,Male,180.0,0.0,"",1,0,1,2
1970792,2024-08-05,Gold Medal,3x3 Basketball,Netherlands,Worthy de JONG,1988-03-14,Male,194.0,0.0,"Attended one year at Ranger College (TX, USA)",15,7,12,34
1970796,2024-08-05,Gold Medal,3x3 Basketball,Netherlands,Dimeo van der HORST,1991-06-23,Male,197.0,0.0,"",15,7,12,34
1970797,2024-08-05,Gold Medal,3x3 Basketball,Netherlands,Jan DRIESSEN,1996-12-04,Male,202.0,0.0,Received a Bachelor's degree in Clinical Technology in 2021 and is pursuing a Master's in Biomedical Engineering from Delft University of Technology (NED),15,7,12,34
1970800,2024-08-05,Gold Medal,3x3 Basketball,Netherlands,Arvin SLAGTER,1985-10-19,Male,192.0,0.0,Studied Physical Education at The Hague University of Applied Sciences (NED),15,7,12,34
1970827,2024-08-02,Gold Medal,Athletics,Uganda,Joshua CHEPTEGEI,1996-09-12,Male,183.0,0.0,Spent a year studying English literature at Bugema Adventist University (UGA),1,1,0,2
1970891,2024-08-02,Gold Medal,Equestrian,Great Britain,Scott BRASH,1985-11-23,Male,0.0,0.0,"",14,22,29,65
1970892,2024-07-29,Gold Medal,Equestrian,Great Britain,Rosalind CANTER,1986-01-13,Female,0.0,0.0,Sports Science graduate from Sheffield Hallam University (GBR),14,22,29,65
1970896,2024-08-02,Gold Medal,Equestrian,Great Britain,Harry CHARLES,1999-07-15,Male,0.0,0.0,"",14,22,29,65
1970898,2024-07-29,Bronze Medal,Equestrian,Great Britain,Laura COLLETT,1989-08-31,Female,0.0,0.0,"",14,22,29,65
1970898,2024-07-29,Gold Medal,Equestrian,Great Britain,Laura COLLETT,1989-08-31,Female,0.0,0.0,"",14,22,29,65
1970905,2024-08-04,Bronze Medal,Equestrian,Great Britain,Charlotte FRY,1996-02-11,Female,0.0,0.0,"",14,22,29,65
1970905,2024-08-03,Bronze Medal,Equestrian,Great Britain,Charlotte FRY,1996-02-11,Female,0.0,0.0,"",14,22,29,65
1970907,2024-08-03,Bronze Medal,Equestrian,Great Britain,Andrew GOULD,1980-05-21,Male,0.0,0.0,"",14,22,29,65
1970910,2024-08-03,Bronze Medal,Equestrian,Great Britain,Carl HESTER,1967-06-29,Male,0.0,0.0,"",14,22,29,65
