athlete_id,medal_date,medal_type,discipline,country,name,birth_date,gender,height,weight,gold_medal,silver_medal,bronze_medal,total
1563390,8/9/2024,Silver Medal,Table Tennis,Sweden,Truls MOREGARD,2/16/2002,Male,0,0,4,4,3,11
1563437,7/29/2024,Bronze Medal,Judo,Republic of Moldova,Adil OSMANOV,7/2/2000,Male,0,0,0,1,3,4
1563544,7/27/2024,Bronze Medal,Judo,Spain,Francisco GARRIGOS,12/9/1994,Male,0,0,5,4,9,18
1563681,8/4/2024,Bronze Medal,Tennis,Spain,Sara SORRIBES TORMO,10/8/1996,Female,176,0,5,4,9,18
1563682,8/4/2024,Silver Medal,Tennis,Spain,Carlos ALCARAZ,5/5/2003,Male,183,0,5,4,9,18
1563687,8/4/2024,Bronze Medal,Tennis,Spain,Cristina BUCSA,1/1/1998,Female,176,0,5,4,9,18
1564023,7/28/2024,Bronze Medal,Cycling Mountain Bike,Sweden,Jenny RISSVEDS,6/6/1994,Female,0,0,4,4,3,11
1564189,8/3/2024,Bronze Medal,Athletics,Jamaica,Rajindra CAMPBELL,2/29/1996,Male,178,0,1,3,2,6
1564362,8/7/2024,Gold Medal,Boxing,Ukraine,Oleksandr KHYZHNIAK,8/3/1995,Male,181,0,3,5,4,12
1564506,8/10/2024,Bronze Medal,Canoe Sprint,Cuba,Yarisleidis CIRILO DUBOYS,5/10/2002,Female,0,0,2,1,6,9
1564651,8/8/2024,Bronze Medal,Sailing,Sweden,Lovisa KARLSSON,5/24/1995,Female,0,0,4,4,3,11
1564652,8/8/2024,Bronze Medal,Sailing,Sweden,Anton DAHLBERG,5/10/1985,Male,0,0,4,4,3,11
1564653,8/2/2024,Silver Medal,Sailing,Sweden,Vilma BOBECK,1/5/1998,Female,0,0,4,4,3,11
1564657,8/2/2024,Silver Medal,Sailing,Sweden,Rebecca NETZLER,7/22/1995,Female,0,0,4,4,3,11
1564886,7/30/2024,Silver Medal,Shooting,T?kiye,Sevval Ilayda TARHAN,2/4/2000,Female,0,0,0,3,5,8
1564893,7/30/2024,Silver Medal,Shooting,T?kiye,Yusuf DIKEC,1/1/1973,Male,0,0,0,3,5,8
1565000,7/29/2024,Bronze Medal,Archery,T?kiye,Mete GAZOZ,6/8/1999,Male,0,0,0,3,5,8
1565002,7/29/2024,Bronze Medal,Archery,T?kiye,Berkim TUMER,4/30/2002,Male,0,0,0,3,5,8
1565006,7/29/2024,Bronze Medal,Archery,T?kiye,Abdullah YILDIRMIS,11/7/2003,Male,0,0,0,3,5,8
1565754,8/1/2024,Bronze Medal,Judo,Uzbekistan,Muzaffarbek TUROBOYEV,4/5/2000,Male,0,0,8,2,3,13
1566421,7/31/2024,Bronze Medal,Judo,Austria,Michaela POLLERES,7/15/1997,Female,0,0,2,0,3,5
1566437,8/9/2024,Gold Medal,Sailing,Austria,Valentin BONTUS,2/1/2001,Male,0,0,2,0,3,5
1566447,8/8/2024,Gold Medal,Sailing,Austria,Lukas MAEHR,4/23/1990,Male,0,0,2,0,3,5
1566451,8/8/2024,Gold Medal,Sailing,Austria,Lara VADLAU,3/29/1994,Female,0,0,2,0,3,5
1566564,8/4/2024,Bronze Medal,Badminton,Malaysia,Aaron CHIA,2/24/1997,Male,168,0,0,0,2,2
1566601,8/7/2024,Bronze Medal,Wrestling,Kyrgyzstan,Uzur DZHUZUPBEKOV,4/12/1996,Male,0,0,0,2,4,6
1566617,8/5/2024,Bronze Medal,Badminton,Malaysia,Zii Jia LEE,3/29/1998,Male,186,0,0,0,2,2
1566627,8/7/2024,Bronze Medal,Wrestling,Kyrgyzstan,Akzhol MAKHMUDOV,4/15/1999,Male,0,0,0,2,4,6
1566631,8/6/2024,Bronze Medal,Wrestling,Kyrgyzstan,Zholaman SHARSHENBEKOV,9/29/1999,Male,0,0,0,2,4,6
1566681,8/10/2024,Bronze Medal,Athletics,Qatar,Mutaz Essa BARSHIM,6/24/1991,Male,189,0,0,0,1,1
1566738,8/10/2024,Bronze Medal,Taekwondo,T?kiye,Nafia KUS AYDIN,2/20/1995,Female,0,0,0,3,5,8
1566931,8/2/2024,Bronze Medal,Judo,Uzbekistan,Alisher YUSUPOV,11/27/1998,Male,0,0,8,2,3,13
1566997,7/28/2024,Gold Medal,Judo,Uzbekistan,Diyora KELDIYOROVA,7/13/1998,Female,0,0,8,2,3,13
1567359,8/5/2024,Bronze Medal,Surfing,France,Johanne DEFAY,11/19/1993,Female,0,0,16,26,22,64
1567361,8/5/2024,Gold Medal,Surfing,France,Kauli VAAST,2/26/2002,Male,0,0,16,26,22,64
1567512,8/2/2024,Bronze Medal,Judo,Tajikistan,Temur RAKHIMOV,7/8/1997,Male,0,0,0,0,3,3
1568182,8/9/2024,Silver Medal,Boxing,T?kiye,Buse Naz CAKIROGLU,5/26/1996,Female,164,0,0,3,5,8
1568186,8/8/2024,Silver Medal,Boxing,T?kiye,Hatice AKBAS,6/24/2001,Female,172,0,0,3,5,8
1568204,8/7/2024,Bronze Medal,Boxing,T?kiye,Esra YILDIZ KAHRAMAN,7/4/1997,Female,168,0,0,3,5,8
1568241,8/6/2024,Silver Medal,Wrestling,Kyrgyzstan,Meerim ZHUMANAZAROVA,11/9/1999,Female,0,0,0,2,4,6
1568350,8/10/2024,Silver Medal,Canoe Sprint,Hungary,Tamara CSIPES,8/24/1989,Female,0,0,6,7,6,19
1568350,8/8/2024,Bronze Medal,Canoe Sprint,Hungary,Tamara CSIPES,8/24/1989,Female,0,0,6,7,6,19
1568350,8/9/2024,Silver Medal,Canoe Sprint,Hungary,Tamara CSIPES,8/24/1989,Female,0,0,6,7,6,19
1568595,8/5/2024,Silver Medal,3x3 Basketball,France,Timothe VERGIAT,3/7/1998,Male,187,0,16,26,22,64
1568603,8/5/2024,Silver Medal,3x3 Basketball,France,Franck SEGUELA,5/30/1997,Male,200,0,16,26,22,64
1568606,8/5/2024,Silver Medal,3x3 Basketball,France,Lucas DUSSOULIER,7/27/1996,Male,204,0,16,26,22,64
1568608,8/5/2024,Silver Medal,3x3 Basketball,France,Jules RAMBAUT,4/6/1998,Male,200,0,16,26,22,64
1568655,8/10/2024,Silver Medal,Boxing,Poland,Julia SZEREMETA,8/24/2003,Female,165,0,1,4,5,10
1568724,8/9/2024,Bronze Medal,Weightlifting,Italy,Antonino PIZZOLATO,8/20/1996,Male,0,0,12,13,15,40
1568745,8/8/2024,Bronze Medal,Canoe Sprint,Hungary,Sara FOJT,12/3/2003,Female,0,0,6,7,6,19
1568745,8/9/2024,Bronze Medal,Canoe Sprint,Hungary,Sara FOJT,12/3/2003,Female,0,0,6,7,6,19
1568750,8/8/2024,Bronze Medal,Canoe Sprint,Hungary,Alida Dora GAZSO,4/18/2000,Female,0,0,6,7,6,19
1568750,8/9/2024,Silver Medal,Canoe Sprint,Hungary,Alida Dora GAZSO,4/18/2000,Female,0,0,6,7,6,19
1569203,8/5/2024,Gold Medal,Athletics,Sweden,Armand DUPLANTIS,11/10/1999,Male,181,0,4,4,3,11
1569563,8/8/2024,Bronze Medal,Weightlifting,Chinese Taipei,KUO Hsing-Chun,11/26/1993,Female,0,0,2,0,5,7
1569832,8/10/2024,Bronze Medal,Weightlifting,AIN,Yauheni TSIKHANTSOU,11/4/1998,Male,0,0,1,3,1,5
1569852,8/3/2024,Bronze Medal,Shooting,Chinese Taipei,LEE Meng Yuan,8/25/1994,Male,0,0,2,0,5,7
1569961,8/4/2024,Bronze Medal,Badminton,Malaysia,Wooi Yik SOH,2/17/1998,Male,185,0,0,0,2,2
1569972,8/10/2024,Bronze Medal,Canoe Sprint,Hungary,Balint KOPASZ,6/20/1997,Male,0,0,6,7,6,19
1569986,8/7/2024,Bronze Medal,Taekwondo,Croatia,Lena STOJKOVIC,1/3/2002,Female,0,0,2,2,3,7
1570105,8/4/2024,Gold Medal,Badminton,Chinese Taipei,WANG Chi-Lin,1/18/1995,Male,188,0,2,0,5,7
1570107,8/4/2024,Gold Medal,Badminton,Chinese Taipei,LEE Yang,8/12/1995,Male,178,0,2,0,5,7
1570415,8/6/2024,Bronze Medal,Wrestling,T?kiye,Buse CAVUSOGLU TOSUN,12/5/1995,Female,0,0,0,3,5,8
1570441,8/9/2024,Silver Medal,Canoe Sprint,Hungary,Bence NADAS,4/17/1996,Male,0,0,6,7,6,19
1570546,8/10/2024,Bronze Medal,Wrestling,T?kiye,Taha AKGUL,11/22/1990,Male,0,0,0,3,5,8
1570556,8/8/2024,Bronze Medal,Canoe Sprint,Hungary,Noemi PUPP,7/28/1998,Female,0,0,6,7,6,19
1570556,8/9/2024,Bronze Medal,Canoe Sprint,Hungary,Noemi PUPP,7/28/1998,Female,0,0,6,7,6,19
1570561,7/30/2024,Bronze Medal,Judo,Tajikistan,Somon MAKHMADBEKOV,3/24/1999,Male,0,0,0,0,3,3
1570845,8/9/2024,Silver Medal,Canoe Sprint,Hungary,Sandor TOTKA,7/27/1994,Male,0,0,6,7,6,19
1570863,8/10/2024,Silver Medal,Canoe Sprint,Hungary,Adam VARGA,11/20/1999,Male,0,0,6,7,6,19
1571498,8/8/2024,Bronze Medal,Wrestling,Cuba,Luis Alberto ORTA SANCHEZ,8/22/1994,Male,0,0,2,1,6,9
1571504,8/7/2024,Bronze Medal,Wrestling,Cuba,Gabriel Alejandro ROSILLO KINDELAN,1/4/1999,Male,0,0,2,1,6,9
1571506,8/6/2024,Gold Medal,Wrestling,Cuba,Mijain LOPEZ NUNEZ,8/20/1982,Male,0,0,2,1,6,9
1571559,8/4/2024,Gold Medal,Athletics,Ukraine,Yaroslava MAHUCHIKH,9/19/2001,Female,180,0,3,5,4,12
1571563,8/4/2024,Bronze Medal,Athletics,Ukraine,Mykhaylo KOKHAN,1/22/2001,Male,182,0,3,5,4,12
1571577,8/4/2024,Bronze Medal,Athletics,Ukraine,Iryna GERASHCHENKO,3/10/1995,Female,181,0,3,5,4,12
1571747,8/7/2024,Silver Medal,Wrestling,Cuba,Yusneylis GUZMAN LOPEZ,8/8/1996,Female,0,0,2,1,6,9
1571911,7/27/2024,Bronze Medal,Judo,Sweden,Tara BABULFATH,1/3/2006,Female,0,0,4,4,3,11
1571936,8/11/2024,Bronze Medal,Wrestling,Cuba,Milaimy de la Carid. MARIN POTRILLE,3/16/2001,Female,0,0,2,1,6,9
1572203,8/9/2024,Silver Medal,Wrestling,Republic of Moldova,Anastasia NICHITA,2/19/1999,Female,0,0,0,1,3,4
1572318,8/9/2024,Gold Medal,Taekwondo,Hungary,Viviana MARTON,2/16/2006,Female,0,0,6,7,6,19
1572444,8/2/2024,Gold Medal,Rowing,Ireland,Paul O DONOVAN,4/19/1994,Male,0,0,4,0,3,7
1572557,7/31/2024,Gold Medal,Swimming,Sweden,Sarah SJOESTROEM,8/17/1993,Female,0,0,4,4,3,11
1572557,8/4/2024,Gold Medal,Swimming,Sweden,Sarah SJOESTROEM,8/17/1993,Female,0,0,4,4,3,11
1572919,7/29/2024,Silver Medal,Shooting,Sweden,Victor LINDGREN,5/16/2003,Male,0,0,4,4,3,11
1572953,8/11/2024,Silver Medal,Cycling Track,Poland,Daria PIKULIK,1/6/1997,Female,0,0,1,4,5,10
1573098,8/9/2024,Bronze Medal,Athletics,Poland,Natalia KACZMAREK,1/17/1998,Female,174,0,1,4,5,10
1573388,8/3/2024,Bronze Medal,Athletics,Grenada,Lindon VICTOR,2/28/1993,Male,185,0,0,0,2,2
1573418,8/8/2024,Bronze Medal,Athletics,Grenada,Anderson PETERS,10/21/1997,Male,185,0,0,0,2,2
1573439,8/11/2024,Silver Medal,Basketball,France,Valeriane AYAYI,4/29/1994,Female,184,0,16,26,22,64
1573440,8/11/2024,Silver Medal,Basketball,France,Marieme BADIANE,11/24/1994,Female,190,0,16,26,22,64
1573441,8/11/2024,Silver Medal,Basketball,France,Romane BERNIES,6/27/1993,Female,170,0,16,26,22,64
1573442,8/11/2024,Silver Medal,Basketball,France,Alexia CHERY,9/5/1998,Female,190,0,16,26,22,64
1573445,8/11/2024,Silver Medal,Basketball,France,Marine FAUTHOUX,1/23/2001,Female,176,0,16,26,22,64
1573448,8/11/2024,Silver Medal,Basketball,France,Marine JOHANNES,1/21/1995,Female,177,0,16,26,22,64
1573449,8/11/2024,Silver Medal,Basketball,France,Leila LACAN,6/2/2004,Female,181,0,16,26,22,64
1573451,8/11/2024,Silver Medal,Basketball,France,Dominique MALONGA,11/16/2005,Female,198,0,16,26,22,64
1573452,8/11/2024,Silver Medal,Basketball,France,Sarah MICHEL BOURY,1/10/1989,Female,180,0,16,26,22,64
1573454,8/11/2024,Silver Medal,Basketball,France,Iliana RUPERT,7/12/2001,Female,194,0,16,26,22,64
1573455,8/11/2024,Silver Medal,Basketball,France,Janelle SALAUN,9/5/2001,Female,188,0,16,26,22,64
1573457,8/11/2024,Silver Medal,Basketball,France,Gabby WILLIAMS,9/9/1996,Female,180,0,16,26,22,64
1573627,8/10/2024,Silver Medal,Basketball,France,Andrew ALBICY,3/21/1990,Male,178,0,16,26,22,64
1573628,8/10/2024,Silver Medal,Basketball,France,Nicolas BATUM,12/14/1988,Male,203,0,16,26,22,64
1573630,8/10/2024,Silver Medal,Basketball,France,Nando de COLO,6/23/1987,Male,196,0,16,26,22,64
1573632,8/10/2024,Silver Medal,Basketball,France,Evan FOURNIER,10/29/1992,Male,199,0,16,26,22,64
1573633,8/10/2024,Silver Medal,Basketball,France,Rudy GOBERT,6/26/1992,Male,216,0,16,26,22,64
1573634,8/10/2024,Silver Medal,Basketball,France,Mathias LESSORT,9/29/1995,Male,206,0,16,26,22,64
1573636,8/10/2024,Silver Medal,Basketball,France,Frank NTILIKINA,7/28/1998,Male,193,0,16,26,22,64
1573638,8/10/2024,Silver Medal,Basketball,France,Guerschon YABUSELE,12/17/1995,Male,203,0,16,26,22,64
1573639,8/10/2024,Silver Medal,Basketball,France,Victor WEMBANYAMA,1/4/2004,Male,222,0,16,26,22,64
1573640,8/10/2024,Silver Medal,Basketball,France,Isaia CORDINIER,11/28/1996,Male,197,0,16,26,22,64
1573642,8/10/2024,Silver Medal,Basketball,France,Bilal COULIBALY,7/26/2004,Male,200,0,16,26,22,64
1573660,8/10/2024,Silver Medal,Basketball,France,Matthew STRAZEL,8/5/2002,Male,184,0,16,26,22,64
1574041,8/10/2024,Gold Medal,Volleyball,France,BRIZARD,5/22/1994,Male,196,0,16,26,22,64
1574043,8/10/2024,Gold Medal,Volleyball,France,CARLE,11/30/1995,Male,195,0,16,26,22,64
1574045,8/10/2024,Gold Medal,Volleyball,France,CHINENYEZE,2/28/1998,Male,204,0,16,26,22,64
1574046,8/10/2024,Gold Medal,Volleyball,France,CLEVENOT,6/28/1994,Male,199,0,16,26,22,64
1574048,8/10/2024,Gold Medal,Volleyball,France,FAURE,10/12/1999,Male,202,0,16,26,22,64
1574049,8/10/2024,Gold Medal,Volleyball,France,GREBENNIKOV,8/13/1990,Male,188,0,16,26,22,64
1574055,8/10/2024,Gold Medal,Volleyball,France,JOUFFROY,7/5/1993,Male,202,0,16,26,22,64
1574057,8/10/2024,Gold Medal,Volleyball,France,LE GOFF,2/15/1992,Male,206,0,16,26,22,64
1574058,8/10/2024,Gold Medal,Volleyball,France,LOUATI,3/4/1992,Male,198,0,16,26,22,64
1574060,8/10/2024,Gold Medal,Volleyball,France,NGAPETH,2/12/1991,Male,194,0,16,26,22,64
1574061,8/10/2024,Gold Medal,Volleyball,France,PATRY,12/27/1996,Male,207,0,16,26,22,64
1574065,8/10/2024,Gold Medal,Volleyball,France,TILLIE,11/2/1990,Male,200,0,16,26,22,64
1574067,8/10/2024,Gold Medal,Volleyball,France,TONIUTTI,10/30/1989,Male,183,0,16,26,22,64
1574106,7/27/2024,Bronze Medal,Rugby Sevens,South Africa,Christie GROBBELAAR,5/25/2000,Male,192,95,1,3,2,6
1574107,7/27/2024,Bronze Medal,Rugby Sevens,South Africa,Ryan OOSTHUIZEN,5/22/1995,Male,189,92,1,3,2,6
1574108,7/27/2024,Bronze Medal,Rugby Sevens,South Africa,Impi VISSER,5/30/1995,Male,188,90,1,3,2,6
1574109,7/27/2024,Bronze Medal,Rugby Sevens,South Africa,Zain DAVIDS,5/4/1997,Male,182,100,1,3,2,6
1574111,7/27/2024,Bronze Medal,Rugby Sevens,South Africa,Tiaan PRETORIUS,2/19/2001,Male,185,92,1,3,2,6
1574112,7/27/2024,Bronze Medal,Rugby Sevens,South Africa,Ronald BROWN,9/2/1995,Male,175,75,1,3,2,6
1574114,7/27/2024,Bronze Medal,Rugby Sevens,South Africa,Shaun WILLIAMS,4/13/1998,Male,174,78,1,3,2,6
1574118,7/27/2024,Bronze Medal,Rugby Sevens,South Africa,Siviwe SOYIZWAPI,12/7/1992,Male,178,88,1,3,2,6
1574119,7/27/2024,Bronze Medal,Rugby Sevens,South Africa,Shilton van WYK,12/22/1999,Male,175,74,1,3,2,6
1574121,7/27/2024,Bronze Medal,Rugby Sevens,South Africa,Rosko SPECMAN,4/28/1989,Male,175,80,1,3,2,6
1574134,7/27/2024,Bronze Medal,Rugby Sevens,South Africa,Tristan LEYDS,5/24/1997,Male,182,72,1,3,2,6
1786902,8/11/2024,Bronze Medal,Modern Pentathlon,Korea,SEONG Seungmin,5/13/2003,Female,0,0,13,9,10,32
1878037,8/5/2024,Bronze Medal,Artistic Gymnastics,Chinese Taipei,TANG Chia-Hung,9/23/1996,Male,0,0,2,0,5,7
1878353,8/3/2024,Gold Medal,Athletics,Norway,Markus ROOTH,12/22/2001,Male,182,0,4,1,3,8
1878383,8/10/2024,Bronze Medal,Beach Volleyball,Norway,Anders Berntsen MOL,7/2/1997,Male,201,0,4,1,3,8
1878386,8/10/2024,Bronze Medal,Beach Volleyball,Norway,Christian Sandlie SOERUM,12/3/1995,Male,192,0,4,1,3,8
1878486,8/10/2024,Gold Medal,Handball,Norway,Nora MOERK,4/5/1991,Female,169,0,4,1,3,8
1878487,8/10/2024,Gold Medal,Handball,Norway,Camilla HERREM,10/8/1986,Female,167,0,4,1,3,8
1878490,8/10/2024,Gold Medal,Handball,Norway,Thale RUSHFELDT DEILA,1/15/2000,Female,178,0,4,1,3,8
1878492,8/10/2024,Gold Medal,Handball,Norway,Silje SOLBERG-OESTHASSEL,6/16/1990,Female,178,0,4,1,3,8
1878493,8/10/2024,Gold Medal,Handball,Norway,Vilde INGSTAD,12/18/1994,Female,180,0,4,1,3,8
1878495,8/10/2024,Gold Medal,Handball,Norway,Henny REISTAD,2/9/1999,Female,181,0,4,1,3,8
1878496,8/10/2024,Gold Medal,Handball,Norway,Stine SKOGRAND,3/3/1993,Female,173,0,4,1,3,8
1878500,8/10/2024,Gold Medal,Handball,Norway,Sanna SOLBERG-ISAKSEN,6/16/1990,Female,178,0,4,1,3,8
1878501,8/10/2024,Gold Medal,Handball,Norway,Marit JACOBSEN,2/25/1994,Female,168,0,4,1,3,8
1878509,8/10/2024,Gold Medal,Handball,Norway,Katrine LUNDE,3/30/1980,Female,180,0,4,1,3,8
1878511,8/10/2024,Gold Medal,Handball,Norway,Kristine BREISTOEL,8/23/1993,Female,192,0,4,1,3,8
1878514,8/10/2024,Gold Medal,Handball,Norway,Veronica KRISTIANSEN,7/10/1990,Female,174,0,4,1,3,8
1878515,8/10/2024,Gold Medal,Handball,Norway,Stine Bredal OFTEDAL,9/25/1991,Female,168,0,4,1,3,8
1878516,8/10/2024,Gold Medal,Handball,Norway,Kari BRATTSET DALE,2/15/1991,Female,183,0,4,1,3,8
1878518,8/10/2024,Gold Medal,Handball,Norway,Maren AARDAHL,3/2/1994,Female,183,0,4,1,3,8
1878563,8/8/2024,Gold Medal,Athletics,Pakistan,Arshad NADEEM,1/2/1997,Male,190,0,1,0,0,1
1878602,8/7/2024,Bronze Medal,Sailing,Norway,Line Flem HOEST,11/10/1995,Female,0,0,4,1,3,8
1878625,8/10/2024,Gold Medal,Weightlifting,Norway,Solfrid Eila Amena KOANDA,11/13/1998,Female,0,0,4,1,3,8
1878635,8/10/2024,Bronze Medal,Wrestling,Norway,Grace Jacob BULLEN,2/7/1997,Female,0,0,4,1,3,8
1878687,8/10/2024,Silver Medal,Boxing,Kyrgyzstan,Munarbek SEIITBEK UULU,1/1/1996,Male,175,0,0,2,4,6
1878715,8/10/2024,Gold Medal,Canoe Sprint,Czechia,Josef DOSTAL,3/3/1993,Male,0,0,3,0,2,5
1878716,8/9/2024,Gold Medal,Canoe Sprint,Czechia,Martin FUKSA,4/30/1993,Male,0,0,3,0,2,5
1879110,8/8/2024,Silver Medal,Boxing,France,Billal BENNAMA,6/14/1998,Male,178,0,16,26,22,64
1879111,8/7/2024,Silver Medal,Boxing,France,Sofiane OUMIHA,12/23/1994,Male,178,0,16,26,22,64
1879120,8/7/2024,Bronze Medal,Boxing,France,Djamili-Dini ABOUDOU MOINDZE,2/16/1996,Male,181,0,16,26,22,64
1879160,8/10/2024,Bronze Medal,Cycling Track,Denmark,Michael MOERKOEV,4/30/1985,Male,0,0,2,2,5,9
1879180,8/10/2024,Bronze Medal,Cycling Track,Denmark,Niklas LARSEN,3/22/1997,Male,0,0,2,2,5,9
1879518,8/8/2024,Bronze Medal,Wrestling,Denmark,Turpal Ali BISULTANOV,10/14/2001,Male,0,0,2,2,5,9
1879661,7/27/2024,Gold Medal,Rugby Sevens,France,Jean Pascal BARRAQUE,4/24/1991,Male,182,86,16,26,22,64
1879669,7/27/2024,Gold Medal,Rugby Sevens,France,Antoine DUPONT,11/15/1996,Male,174,85,16,26,22,64
1879670,7/27/2024,Gold Medal,Rugby Sevens,France,Nelson EPEE,2/20/2001,Male,174,73,16,26,22,64
1879671,7/27/2024,Gold Medal,Rugby Sevens,France,Theo FORNER,10/17/2001,Male,188,87,16,26,22,64
1879672,7/27/2024,Gold Medal,Rugby Sevens,France,Aaron GRANDIDIER NKANANG,5/18/2000,Male,186,90,16,26,22,64
1879675,7/27/2024,Gold Medal,Rugby Sevens,France,Jefferson-Lee JOSEPH,8/29/2002,Male,192,88,16,26,22,64
1879681,7/27/2024,Gold Medal,Rugby Sevens,France,Stephen PAREZ EDO MARTIN,8/1/1994,Male,174,79,16,26,22,64
1879682,7/27/2024,Gold Medal,Rugby Sevens,France,Varian PASQUET,7/29/1999,Male,192,92,16,26,22,64
1879683,7/27/2024,Gold Medal,Rugby Sevens,France,Rayan REBBADJ,8/15/1999,Male,186,90,16,26,22,64
1879684,7/27/2024,Gold Medal,Rugby Sevens,France,Paulin RIVA,4/20/1994,Male,186,92,16,26,22,64
1879685,7/27/2024,Gold Medal,Rugby Sevens,France,Jordan SEPHO,12/8/1998,Male,194,105,16,26,22,64
1879687,7/27/2024,Gold Medal,Rugby Sevens,France,Andy TIMO,5/28/2004,Male,192,95,16,26,22,64
1879692,7/27/2024,Gold Medal,Rugby Sevens,France,Antoine ZEGHDAR,5/22/1999,Male,198,100,16,26,22,64
1879826,8/10/2024,Silver Medal,Handball,France,Cleopatre DARLEUX MINGAM,7/1/1989,Female,177,0,16,26,22,64
1879830,8/10/2024,Silver Medal,Handball,France,Laura FLIPPES,12/13/1994,Female,171,0,16,26,22,64
1879831,8/10/2024,Silver Medal,Handball,France,Pauletta FOPPA,12/22/2000,Female,177,0,16,26,22,64
1879834,8/10/2024,Silver Medal,Handball,France,Laura GLAUSER,8/20/1993,Female,180,0,16,26,22,64
1879835,8/10/2024,Silver Medal,Handball,France,Lena GRANDVEAU,1/21/2003,Female,170,0,16,26,22,64
1879836,8/10/2024,Silver Medal,Handball,France,Lucie GRANIER,6/11/1999,Female,167,0,16,26,22,64
1879839,8/10/2024,Silver Medal,Handball,France,Orlane KANOR,6/16/1997,Female,174,0,16,26,22,64
1879842,8/10/2024,Silver Medal,Handball,France,Coralie LASSOURCE,9/1/1992,Female,167,0,16,26,22,64
1879845,8/10/2024,Silver Medal,Handball,France,Meline NOCANDY,2/25/1998,Female,173,0,16,26,22,64
1879846,8/10/2024,Silver Medal,Handball,France,Estelle NZE MINKO,8/11/1991,Female,178,0,16,26,22,64
1879847,8/10/2024,Silver Medal,Handball,France,Onacia ONDONO,4/14/1996,Female,180,0,16,26,22,64
1879851,8/10/2024,Silver Medal,Handball,France,Hatadou SAKO,10/21/1995,Female,174,0,16,26,22,64
1879853,8/10/2024,Silver Medal,Handball,France,Alicia TOUBLANC,5/3/1996,Female,169,0,16,26,22,64
1879854,8/10/2024,Silver Medal,Handball,France,Chloe VALENTINI,4/19/1995,Female,165,0,16,26,22,64
1879856,8/10/2024,Silver Medal,Handball,France,Grace ZAADI DEUNA,7/7/1993,Female,171,0,16,26,22,64
1880191,8/10/2024,Silver Medal,Breaking,France,DANY DANN,5/3/1988,Male,0,0,16,26,22,64
1880464,8/1/2024,Silver Medal,Canoe Slalom,France,Titouan CASTRYCK,8/28/2004,Male,0,0,16,26,22,64
1880479,7/29/2024,Gold Medal,Canoe Slalom,France,Nicolas GESTIN,3/14/2000,Male,0,0,16,26,22,64
1880483,8/5/2024,Silver Medal,Canoe Slalom,France,Angele HUG,7/30/2000,Female,0,0,16,26,22,64
1880564,8/9/2024,Bronze Medal,Football,Germany,Alexandra POPP,4/6/1991,Female,174,0,12,13,8,33
1880565,8/9/2024,Bronze Medal,Football,Germany,Sara DOORSOUN,11/17/1991,Female,170,0,12,13,8,33
1880566,8/9/2024,Bronze Medal,Football,Germany,Kathrin HENDRICH,4/6/1992,Female,172,0,12,13,8,33
1880571,8/9/2024,Bronze Medal,Football,Germany,Felicitas RAUCH,4/30/1996,Female,170,0,12,13,8,33
1880572,8/9/2024,Bronze Medal,Football,Germany,Lea SCHUELLER,11/12/1997,Female,174,0,12,13,8,33
1880573,8/9/2024,Bronze Medal,Football,Germany,Laura FREIGANG,2/1/1998,Female,171,0,12,13,8,33
1880574,8/9/2024,Bronze Medal,Football,Germany,Janina MINGE,6/11/1999,Female,171,0,12,13,8,33
1880575,8/9/2024,Bronze Medal,Football,Germany,Giulia GWINN,7/2/1999,Female,171,0,12,13,8,33
1880576,8/9/2024,Bronze Medal,Football,Germany,Sarai LINDER,10/26/1999,Female,174,0,12,13,8,33
1880578,8/9/2024,Bronze Medal,Football,Germany,Nicole ANYOMI,2/10/2000,Female,169,0,12,13,8,33
1880581,8/9/2024,Bronze Medal,Football,Germany,Sydney LOHMANN,6/19/2000,Female,165,0,12,13,8,33
1880583,8/9/2024,Bronze Medal,Football,Germany,Klara BUEHL,12/7/2000,Female,174,0,12,13,8,33
1880584,8/9/2024,Bronze Medal,Football,Germany,Sjoeke NUESKEN,1/22/2001,Female,174,0,12,13,8,33
1880591,8/9/2024,Bronze Medal,Football,Germany,Merle FROHMS,1/28/1995,Female,174,0,12,13,8,33
1880592,8/9/2024,Bronze Medal,Football,Germany,Jule BRAND,10/16/2002,Female,177,0,12,13,8,33
1880595,8/9/2024,Bronze Medal,Football,Germany,Marina HEGERING,4/17/1990,Female,171,0,12,13,8,33
1880602,8/9/2024,Bronze Medal,Football,Germany,Ann-Katrin BERGER,10/9/1990,Female,180,0,12,13,8,33
1880606,8/9/2024,Bronze Medal,Football,Germany,Bibiane SCHULZE SOLANO,11/12/1998,Female,174,0,12,13,8,33
1880609,8/9/2024,Bronze Medal,Football,Germany,Elisa SENSS,10/1/1997,Female,161,0,12,13,8,33
1880610,8/9/2024,Bronze Medal,Football,Germany,Vivien ENDEMANN,8/7/2001,Female,171,0,12,13,8,33
1887714,8/8/2024,Gold Medal,Taekwondo,Uzbekistan,Ulugbek RASHITOV,3/23/2002,Male,0,0,8,2,3,13
1887768,8/10/2024,Silver Medal,Taekwondo,Uzbekistan,Svetlana OSIPOVA,5/3/2000,Female,0,0,8,2,3,13
1887939,8/10/2024,Silver Medal,Modern Pentathlon,Japan,SATO Taishu,10/20/1993,Male,0,0,20,12,13,45
